,tweet id,text,created at,preprocessed tweets,sentiment scores,sentiment
914,9.96558e+17,Will Pokemon Lets Go Pikachu be revealed later this month? or will it be the next Pokemon Stars? Find out next time on Legit Pokemon Leaks!,2018-05-16 01:09:53+00:00,Will Pokemon Lets Go Pikachu be revealed later this month? or will it be the next Pokemon Stars? Find out next time on Legit Pokemon Leaks!,[0.00321723 0.7534891  0.24329366],Neutral
915,9.96558e+17,"Pokemon Lets Go! Pikachu Pokemon Switch ""Leaks"" - Yellow Remakes + Going back to Kanto (Thoughts): https://t.co/3WbPf3ZamI via",2018-05-16 01:09:19+00:00,"Pokemon Lets Go! Pikachu Pokemon Switch ""Leaks"" - Yellow Remakes + Going back to Kanto (Thoughts): http via",[0.00284809 0.5017895  0.49536246],Neutral
916,9.96555e+17,"IS THIS POKÉMON SWITCH?! Pokémon Lets Go! Pikachu &amp; Eevee! [Rumor] #Pokemon #PokemonSwitch #PokemonLetsGoEevee #PokemonLetsGoPikachu #PokemonLetsGo #Nintendo #NintendoSwitch

✔ Watch this for a deep analysis of EVERYTHING that happened today!

Video → https://t.co/pDBOFgN4C4 https://t.co/VCNmYFMtE6",2018-05-16 00:56:37+00:00,"IS THIS POKÉMON SWITCH?! Pokémon Lets Go! Pikachu &amp; Eevee! [Rumor] #Pokemon #PokemonSwitch #PokemonLetsGoEevee #PokemonLetsGoPikachu #PokemonLetsGo #Nintendo #NintendoSwitch

✔ Watch this for a deep analysis of EVERYTHING that happened today!

Video → http http",[0.00333338 0.2538011  0.7428655 ],Positive
917,9.96553e+17,"I just ask for 1 thing in my new pokemon games. A new engine fit for the Switch. 

Plz lord, don’t let them use an upscaled version of USUM. 🙏🏻 #PokemonLetsGoPikachu

And no, Im not asking for a graphical masterpiece, I just want to see a real improvement.",2018-05-16 00:49:45+00:00,"I just ask for 1 thing in my new pokemon games. A new engine fit for the Switch. 

Plz lord, don’t let them use an upscaled version of USUM. 🙏🏻 #PokemonLetsGoPikachu

And no, Im not asking for a graphical masterpiece, I just want to see a real improvement.",[0.08016259 0.33827248 0.58156496],Positive
918,9.9655e+17,"Hey guys we are live. Doing some Forbidden Light deck building and opening some Pokemon cards! Come stop in! We are gonna talk about the new game as well! #pokemon #PokemonLetsGo #PokemonLetsGoPikachu #PokemonSwitch 

https://t.co/70zs34HmuE https://t.co/EM8fHh4gfA",2018-05-16 00:36:26+00:00,"Hey guys we are live. Doing some Forbidden Light deck building and opening some Pokemon cards! Come stop in! We are gonna talk about the new game as well! #pokemon #PokemonLetsGo #PokemonLetsGoPikachu #PokemonSwitch 

https://t.co/70zs34HmuE http",[0.00126553 0.08068794 0.9180466 ],Positive
919,9.96548e+17,Could Ash Ketchum from Pokemon Movie 20 and 21! Be from A Alternate Timeline of of Pokemon Lets go! Pikachu &amp; Evee? #pokemon #PokemonLetsGoEevee. #PokemonSwitch #pokemonletsgopikachu https://t.co/ju38GsebMU,2018-05-16 00:28:19+00:00,Could Ash Ketchum from Pokemon Movie 20 and 21! Be from A Alternate Timeline of of Pokemon Lets go! Pikachu &amp; Evee? #pokemon #PokemonLetsGoEevee. #PokemonSwitch #pokemonletsgopikachu http,[0.003756 0.551232 0.445012],Neutral
920,9.96545e+17,"If #PokemonLetsGoEevee and #PokemonLetsGoPikachu have new Pokemon, which gen would they be?",2018-05-16 00:16:02+00:00,"If #PokemonLetsGoEevee and #PokemonLetsGoPikachu have new Pokemon, which gen would they be?",[0.00909253 0.8100344  0.18087316],Neutral
921,9.96544e+17,"Nintendo Switch Pokémon leaks from last night reminds me of this

#NintendoSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee #leaks #pokemon https://t.co/xevxUjTV1W",2018-05-16 00:14:14+00:00,"Nintendo Switch Pokémon leaks from last night reminds me of this

#NintendoSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee #leaks #pokemon http",[0.01988153 0.640469   0.33964947],Neutral
922,9.96544e+17,"@Verliswolf Gens 2-4 were the best gens imo. Followed by 1, 6,5 and last 7. I hope the pokemon lets go game make me love Kanto more. (I love the pokemon but the base game it self feels plain)",2018-05-16 00:14:09+00:00,"@user Gens 2-4 were the best gens imo. Followed by 1, 6,5 and last 7. I hope the pokemon lets go game make me love Kanto more. (I love the pokemon but the base game it self feels plain)",[0.0061337  0.02566453 0.96820176],Positive
923,9.96544e+17,'Pokemon' game for Nintendo Switch rumored to be announed soon - BGR https://t.co/5QmS7OTfpj,2018-05-16 00:12:25+00:00,'Pokemon' game for Nintendo Switch rumored to be announed soon - BGR http,[0.00378923 0.85390615 0.14230439],Neutral
924,9.96544e+17,If the Pokemon Lets Go game is real then i hope for a reboot it ends up better connected to the timeline then RBY and FRLG.,2018-05-16 00:11:59+00:00,If the Pokemon Lets Go game is real then i hope for a reboot it ends up better connected to the timeline then RBY and FRLG.,[0.02692096 0.3884822  0.5845969 ],Positive
925,9.96544e+17,I hope Pokemon Lets Go Snorlax happens. A game where you just sleep.,2018-05-16 00:11:39+00:00,I hope Pokemon Lets Go Snorlax happens. A game where you just sleep.,[0.01317157 0.27267554 0.71415293],Positive
926,9.96543e+17,‘Pokemon’ game for Nintendo Switch rumored to be announed soon https://t.co/AtHdGRpu51 https://t.co/Dy7VVsVtUh,2018-05-16 00:08:12+00:00,‘Pokemon’ game for Nintendo Switch rumored to be announed soon http http,[0.00339581 0.81241024 0.18419386],Neutral
927,9.96542e+17,‘#Pokemon’ game for #Nintendo Switch rumored to be announed soon https://t.co/vhUgTrqNOd,2018-05-16 00:03:55+00:00,‘#Pokemon’ game for #Nintendo Switch rumored to be announed soon http,[0.00358926 0.82166433 0.1747464 ],Neutral
928,9.96541e+17,‘Pokemon’ game for Nintendo Switch rumored to be announed soon https://t.co/RjYKlPHiW6 https://t.co/lNjQ5eLMGj,2018-05-16 00:00:26+00:00,‘Pokemon’ game for Nintendo Switch rumored to be announed soon http http,[0.00339581 0.81241024 0.18419386],Neutral
929,9.96538e+17,Imagine the enchant games of Pokemon Lets GO Pikachu &amp; Eevee being something awesome like Pokemon Lets GO Buneary? that title would be freaking great! I'd played the hell out this game. :) #Pokemon,2018-05-15 23:48:36+00:00,Imagine the enchant games of Pokemon Lets GO Pikachu &amp; Eevee being something awesome like Pokemon Lets GO Buneary? that title would be freaking great! I'd played the hell out this game. :) #Pokemon,[0.00340287 0.01838442 0.97821265],Positive
930,9.96538e+17,@Junichi_Masuda Pokemon Lets go Eevee and lets go Pikachu?? Reveal when? Sr masuda we need https://t.co/4CKZCsuPgS,2018-05-15 23:48:06+00:00,@user Pokemon Lets go Eevee and lets go Pikachu?? Reveal when? Sr masuda we need http,[0.00683213 0.666927   0.32624087],Neutral
931,9.96538e+17,"SO... if these new titles 'Pokémon Let's Go Pikachu and Let's Go Eevee are true, which version would you get? #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee",2018-05-15 23:47:14+00:00,"SO... if these new titles 'Pokémon Let's Go Pikachu and Let's Go Eevee are true, which version would you get? #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee",[0.0080462  0.7007893  0.29116464],Neutral
932,9.96531e+17,"Why I read it as ""Pokemon let it Go""? https://t.co/jCFOzTxQQO",2018-05-15 23:21:13+00:00,"Why I read it as ""Pokemon let it Go""? http",[0.09624659 0.8576087  0.04614475],Neutral
933,9.9653e+17,@TheAuraGuardian Pokemon Lets GO Swimming.,2018-05-15 23:18:08+00:00,@user Pokemon Lets GO Swimming.,[0.00604467 0.69833535 0.29562005],Neutral
934,9.96529e+17,"This sounds like some trash.

Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak https://t.co/Tg4nerw095",2018-05-15 23:12:49+00:00,"This sounds like some trash.

Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak http",[0.9154458  0.07805626 0.00649775],Negative
935,9.96528e+17,"https://t.co/Ur3UPeJVc9 Possible Pokemon Yellow remake for the Switch, with Pokemon Go integration???",2018-05-15 23:10:01+00:00,"http Possible Pokemon Yellow remake for the Switch, with Pokemon Go integration???",[0.00305899 0.8290505  0.16789053],Neutral
936,9.96526e+17,"oh please don’t do this! just please...

Rumor: Pokemon Let's Go! Is The Official Name Of Pokemon Switch https://t.co/4UjlKVztSA via @ninsoup",2018-05-15 23:01:37+00:00,"oh please don’t do this! just please...

Rumor: Pokemon Let's Go! Is The Official Name Of Pokemon Switch http via @user",[0.5131768  0.42991474 0.05690855],Negative
937,9.96522e+17,Okay so Pokemon Lets GO! Pikachu And Pokemon Let’s GO! Eevee sound like two different versions of Pokemon on the Nintendo Switch 🤔 that could work I hope the rumors are true 🎮😁👍,2018-05-15 22:44:15+00:00,Okay so Pokemon Lets GO! Pikachu And Pokemon Let’s GO! Eevee sound like two different versions of Pokemon on the Nintendo Switch 🤔 that could work I hope the rumors are true 🎮😁👍,[0.00272423 0.0698209  0.9274548 ],Positive
938,9.96521e+17,"I somehow think that Game Freak might add Gorochu in the next Pokémon game, not as an evolution of Raichu but Pikachu. It would be interesting 🤔

#NintendoSwitch #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonLetsGo #pokemonGO",2018-05-15 22:43:14+00:00,"I somehow think that Game Freak might add Gorochu in the next Pokémon game, not as an evolution of Raichu but Pikachu. It would be interesting 🤔

#NintendoSwitch #PokemonSwitch #PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonLetsGo #pokemonGO",[0.00341062 0.16953905 0.8270504 ],Positive
939,9.96521e+17,"Really hope this rumour about Pokemon Lets go is fake becuase if it's true then the normies have truly won. We already got a remake for Fire Red and Leave Green dont need a remake Yellow too, if you dont like anything past gen 1 then spoilers you dont like the series",2018-05-15 22:42:23+00:00,"Really hope this rumour about Pokemon Lets go is fake becuase if it's true then the normies have truly won. We already got a remake for Fire Red and Leave Green dont need a remake Yellow too, if you dont like anything past gen 1 then spoilers you dont like the series",[0.34694898 0.4137518  0.23929933],Neutral
940,9.96521e+17,"POKEMON SWITCH: ANNOUNCEMENT TEASER TRAILER!! 
GEN 8 OH MY HYPE!
😱😱😱😱
https://t.co/ZWN4Q1Q0pr
🔥🔥🔥🔥🔥
🌊🌊🌊🌊🌊

THE FULL VIDEO HAS THE ANSWER! ✨

PASSWORD HINT: ALARM 🚨

#PokemonSwitch #Leaks #Gen8 #HYPE #PokemonLetsGoEevee #PokemonDirect #NintendoSwitch #KantoRemakes https://t.co/kNZYmZ2BhB",2018-05-15 22:41:05+00:00,"POKEMON SWITCH: ANNOUNCEMENT TEASER TRAILER!! 
GEN 8 OH MY HYPE!
😱😱😱😱
https://t.co/ZWN4Q1Q0pr
🔥🔥🔥🔥🔥
🌊🌊🌊🌊🌊

THE FULL VIDEO HAS THE ANSWER! ✨

PASSWORD HINT: ALARM 🚨

#PokemonSwitch #Leaks #Gen8 #HYPE #PokemonLetsGoEevee #PokemonDirect #NintendoSwitch #KantoRemakes http",[0.00284759 0.07923979 0.9179126 ],Positive
941,9.96516e+17,"Ok, this explains a lot. Reason for no leaks. Reason for the interest in eevee. Can’t give leaks out for a game that’s already been out. All I know create a trainer and Pokémon following u is in it and it’s ok with me. 
#PokemonSwitch #PokemonLetsGo #pikachu https://t.co/jlLcAMS8Tw",2018-05-15 22:22:38+00:00,"Ok, this explains a lot. Reason for no leaks. Reason for the interest in eevee. Can’t give leaks out for a game that’s already been out. All I know create a trainer and Pokémon following u is in it and it’s ok with me. 
#PokemonSwitch #PokemonLetsGo #pikachu http",[0.10934786 0.6987348  0.19191724],Neutral
942,9.96514e+17,IM SOOOOO FOR POKEMON LETS GO PIKACHU/EEVEE. I thought I wanted a new region but going back to Kanto if the story progresses from FR/LG will be like going to a new region? (My fav gen is gen 5 because it did this),2018-05-15 22:13:32+00:00,IM SOOOOO FOR POKEMON LETS GO PIKACHU/EEVEE. I thought I wanted a new region but going back to Kanto if the story progresses from FR/LG will be like going to a new region? (My fav gen is gen 5 because it did this),[0.00897515 0.06687371 0.9241512 ],Positive
943,9.96512e+17,"@Nintendo FUCK YOU WTF IS THIS SHIT THE NEW POKEMON LETS GO, YOU HAVE LOST A FAN OF ALL LIFE",2018-05-15 22:06:24+00:00,"@user FUCK YOU WTF IS THIS SHIT THE NEW POKEMON LETS GO, YOU HAVE LOST A FAN OF ALL LIFE",[0.9599613  0.03421939 0.00581923],Negative
944,9.9651e+17,"So, Are Pikachu and Eevee will be our Legendaries? https://t.co/Q32jm935pX",2018-05-15 21:58:11+00:00,"So, Are Pikachu and Eevee will be our Legendaries? http",[0.00446593 0.854333   0.1412011 ],Neutral
945,9.9651e+17,"I'm not saying it's fake, but it's clearly a spin-off https://t.co/biX20twnSY",2018-05-15 21:56:55+00:00,"I'm not saying it's fake, but it's clearly a spin-off http",[0.3418048  0.6171961  0.04099917],Neutral
946,9.96509e+17,Another piece of evidence for to the Pokemon Lets Go Pikachu Eevee rumour: https://t.co/QSInChjF9w via @YouTube,2018-05-15 21:55:03+00:00,Another piece of evidence for to the Pokemon Lets Go Pikachu Eevee rumour: http via @user,[0.00308526 0.5972953  0.39961943],Neutral
947,9.96509e+17,"What if you have 7 Pokémon in Pokémon LG PE with Pikachu and Eevee being a permanent 7th member. I feel like they’re gonna try to find a way to prevent you from evolving your Pikachu and Eevee. Since you know, they’re the mascots of the games.
 
#pokemon #PokemonLetsGoPikachu",2018-05-15 21:53:40+00:00,"What if you have 7 Pokémon in Pokémon LG PE with Pikachu and Eevee being a permanent 7th member. I feel like they’re gonna try to find a way to prevent you from evolving your Pikachu and Eevee. Since you know, they’re the mascots of the games.
 
#pokemon #PokemonLetsGoPikachu",[0.18208075 0.76108897 0.05683035],Neutral
948,9.96507e+17,"I'm not sure how I feel about these Pokemon Switch leaks... Another Kanto-based game would need some SERIOUS differences to region, characters, etc. for me to get excited about it. #PokemonSwitch #e3 #PokemonLetsGoPikachu",2018-05-15 21:47:24+00:00,"I'm not sure how I feel about these Pokemon Switch leaks... Another Kanto-based game would need some SERIOUS differences to region, characters, etc. for me to get excited about it. #PokemonSwitch #e3 #PokemonLetsGoPikachu",[0.6220673  0.3146278  0.06330489],Negative
949,9.96507e+17,"🙀People Are Making Rumors about A Supposed New Remake Pokemon Title😱
                               Pokemon Lets Go Pikachu/Eevee
Red and Blue will play a role in the story but you and your rival are new trainer

hms are replace with Alolan rides again more info on next post https://t.co/dNh2ETCOug",2018-05-15 21:45:08+00:00,"🙀People Are Making Rumors about A Supposed New Remake Pokemon Title😱
                               Pokemon Lets Go Pikachu/Eevee
Red and Blue will play a role in the story but you and your rival are new trainer

hms are replace with Alolan rides again more info on next post http",[0.18443891 0.7641534  0.05140764],Neutral
950,9.96506e+17,that was until i saw the other unofficial pokemon title 'pokemon lets go! eevee' and agree with most people that we MIGHT be getting gen 1 remakes once again LMAO its still unofficial and rumored titles so im still gonna take it with a grain of salt,2018-05-15 21:43:52+00:00,that was until i saw the other unofficial pokemon title 'pokemon lets go! eevee' and agree with most people that we MIGHT be getting gen 1 remakes once again LMAO its still unofficial and rumored titles so im still gonna take it with a grain of salt,[0.19490443 0.68209755 0.12299793],Neutral
951,9.96506e+17,"I was gonna comment on how the unofficial pokemon titles called 'pokemon lets go! Pikachu could be another Pikachu game (which I have no problems with at all) like hey you Pikachu, but they did mention before we are going to get gen 8 on the switch",2018-05-15 21:40:51+00:00,"I was gonna comment on how the unofficial pokemon titles called 'pokemon lets go! Pikachu could be another Pikachu game (which I have no problems with at all) like hey you Pikachu, but they did mention before we are going to get gen 8 on the switch",[0.01786283 0.3742797  0.6078575 ],Positive
952,9.96505e+17,Rumour: Pokemon Lets GO! Pikachu And Pokemon Let’s GO! Eevee Could Be Pokemon Switch Titles https://t.co/LVm79DqJUy https://t.co/OMMXLUg6D7,2018-05-15 21:37:04+00:00,Rumour: Pokemon Lets GO! Pikachu And Pokemon Let’s GO! Eevee Could Be Pokemon Switch Titles http http,[0.00254532 0.39309713 0.60435766],Positive
953,9.96504e+17,"Yeah, with a title like ""Pokemon Lets Go!"" I'm doubtful that this will be a proper, mainline, Pokemon game. We'll see.  https://t.co/GmnTFIHGEL",2018-05-15 21:34:13+00:00,"Yeah, with a title like ""Pokemon Lets Go!"" I'm doubtful that this will be a proper, mainline, Pokemon game. We'll see.  http",[0.7607169  0.20757699 0.03170608],Negative
954,9.96502e+17,"@NGameTheCube please no pokemon lets go, pokemon go belongs on phones as a spinoff, not as the battle system to a core game. that would suck",2018-05-15 21:24:16+00:00,"@user please no pokemon lets go, pokemon go belongs on phones as a spinoff, not as the battle system to a core game. that would suck",[0.9237278  0.06937416 0.00689816],Negative
955,9.96499e+17,"#PokemonSwitch fans on Twitter rn be like
#PokemonLetsGoPikachu 
#PokemonLetsGoEevee https://t.co/3eidA2acJw",2018-05-15 21:13:17+00:00,"#PokemonSwitch fans on Twitter rn be like
#PokemonLetsGoPikachu 
#PokemonLetsGoEevee http",[0.03334813 0.71524876 0.2514031 ],Neutral
956,9.96492e+17,"Nintendo&gt;Nintendo switch: Pokemon Switch Games Leaked: Titles, D- https://t.co/G6yo5zAazz #Nintendo https://t.co/VZ0fhiKg98",2018-05-15 20:46:05+00:00,"Nintendo&gt;Nintendo switch: Pokemon Switch Games Leaked: Titles, D- http #Nintendo http",[0.00501514 0.8997625  0.09522231],Neutral
957,9.96488e+17,"Those #PokemonSwitch rumours I swear! Everyone lend me your hype!
#PokemonLetsGoPikachu
#PokemonLetsGoEevee https://t.co/Ge3XzBCPcd",2018-05-15 20:30:48+00:00,"Those #PokemonSwitch rumours I swear! Everyone lend me your hype!
#PokemonLetsGoPikachu
#PokemonLetsGoEevee http",[0.1143464  0.30616596 0.5794877 ],Positive
958,9.96487e+17,"I'd honestly be fine with Pokemon Lets Go! Pikachu being real. 

Imagine if they had like, 80ish 'new' pokemon in the form of regional forms. Gimme those Espurr/Rockruff/Lillipup alternate forms",2018-05-15 20:26:02+00:00,"I'd honestly be fine with Pokemon Lets Go! Pikachu being real. 

Imagine if they had like, 80ish 'new' pokemon in the form of regional forms. Gimme those Espurr/Rockruff/Lillipup alternate forms",[0.01125272 0.14302175 0.84572536],Positive
959,9.96485e+17,"@artsyomni I know you mostly do videos on leakbusting animated ‘leaks’, but do you think you may analyse the Pokemon Lets Go Pikachu logo?",2018-05-15 20:20:25+00:00,"@user I know you mostly do videos on leakbusting animated ‘leaks’, but do you think you may analyse the Pokemon Lets Go Pikachu logo?",[0.02235457 0.89889324 0.07875215],Neutral
960,9.96485e+17,"Luigi (and Mario) says ""Let's-a go or "" let's Go!"" The pokemon leaked name is Pokemon Lets Go Pikachu and Evee they are in the pic, with the Luigi costumes pikachu Now tell me this the leaks are Fake.
@GameXplain @shofu @RogersBase  
@Verliswolf https://t.co/6yk1eOrKZU",2018-05-15 20:17:55+00:00,"Luigi (and Mario) says ""Let's-a go or "" let's Go!"" The pokemon leaked name is Pokemon Lets Go Pikachu and Evee they are in the pic, with the Luigi costumes pikachu Now tell me this the leaks are Fake.
@GameXplain @user @user  
@Verliswolf http",[0.25548533 0.6211881  0.12332658],Neutral
961,9.96483e+17,"#Pokémon World is no fortuities 😁🌴 
#PokemonSwitch #pokemon #PokemonLetsGo #Pikachu #eevee #PokemonLetsGoPikachu #PokemonLetsGoEevee @Junichi_Masuda @TOKIYA @Pokemon @SerebiiNet @JynxClub  @pixelpar https://t.co/JHoB0TFxE0",2018-05-15 20:11:47+00:00,"#Pokémon World is no fortuities 😁🌴 
#PokemonSwitch #pokemon #PokemonLetsGo #Pikachu #eevee #PokemonLetsGoPikachu #PokemonLetsGoEevee @user @user @user @user @user  @user http",[0.00698629 0.1973804  0.79563326],Positive
962,9.96481e+17,ICYMI: Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak: https://t.co/SftLIgfEgc https://t.co/GRZbHYtnm0,2018-05-15 20:02:00+00:00,ICYMI: Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak: http http,[0.01355997 0.88465345 0.10178658],Neutral
963,9.96481e+17,ICYMI: Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak: https://t.co/eY7G7ezcPi https://t.co/2AbIvBrgdS,2018-05-15 20:02:00+00:00,ICYMI: Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak: http http,[0.01355997 0.88465345 0.10178658],Neutral
964,9.96479e+17,So much to think!!! I’ll wait for official confirmation but my initial thoughts...either you choose Ash’s adventure or Gary’s adventure. I dig it if it ends up being true #PokemonSwitch #PokemonLetsGoPikachu #pokemon #kanto #pokemonnews #PokemonLetsGoEevee https://t.co/TxqSsbchML,2018-05-15 19:55:12+00:00,So much to think!!! I’ll wait for official confirmation but my initial thoughts...either you choose Ash’s adventure or Gary’s adventure. I dig it if it ends up being true #PokemonSwitch #PokemonLetsGoPikachu #pokemon #kanto #pokemonnews #PokemonLetsGoEevee http,[0.00382193 0.06322708 0.9329509 ],Positive
965,9.96478e+17,Pokemon Lets Go! Thin Pikachu and Pokemon Lets Go! Fat Pikachu,2018-05-15 19:50:21+00:00,Pokemon Lets Go! Thin Pikachu and Pokemon Lets Go! Fat Pikachu,[0.02319107 0.43794334 0.5388655 ],Positive
966,9.96477e+17,@aDrive_tK If we have a pokemon lets go eevee surely we'd get a new eeveeloution or 2 right?,2018-05-15 19:46:58+00:00,@user If we have a pokemon lets go eevee surely we'd get a new eeveeloution or 2 right?,[0.01257587 0.7957404  0.19168386],Neutral
967,9.96475e+17,@SHHunter777 POKEMON LETS GO!,2018-05-15 19:39:44+00:00,@user POKEMON LETS GO!,[0.00379802 0.11170484 0.88449717],Positive
968,9.96475e+17,Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak https://t.co/wjg2laMgua via @wwg,2018-05-15 19:39:12+00:00,Pokemon Switch Rumors Hit Fever Pitch as New Details Allegedly Leak http via @user,[0.02087828 0.9061069  0.073015  ],Neutral
969,9.96474e+17,"@Rigpop420  if we take a look at this image that was leaked In March  , it makes sense, wheb it is taking inspiration from Pokemon Go  (Pokémon will be in the world  instead of random encounters) #PokemonLetsGoEevee #PokemonLetsGoPikachu  #PokemonSwitch https://t.co/MdNfl0qkQ3",2018-05-15 19:35:35+00:00,"@user  if we take a look at this image that was leaked In March  , it makes sense, wheb it is taking inspiration from Pokemon Go  (Pokémon will be in the world  instead of random encounters) #PokemonLetsGoEevee #PokemonLetsGoPikachu  #PokemonSwitch http",[0.00745352 0.5028782  0.4896683 ],Neutral
970,9.96472e+17,These POKEMON LETS GO PIKACHU and POKEMON LETS GO EEVEE ARE CRAZY the clues all fit together https://t.co/Ar9XpGEIFS,2018-05-15 19:26:26+00:00,These POKEMON LETS GO PIKACHU and POKEMON LETS GO EEVEE ARE CRAZY the clues all fit together http,[0.04517328 0.24409407 0.7107326 ],Positive
971,9.96469e+17,"Pokemon Lets Go, Or Oh No?: https://t.co/28i4wCC8E7 via @YouTube",2018-05-15 19:16:27+00:00,"Pokemon Lets Go, Or Oh No?: http via @user",[0.02302896 0.9035313  0.07343963],Neutral
972,9.96468e+17,I still don’t like the name. “Pokemon Let’s Go Pikachu”. “Let’s Go” seems odd but I understand they probably want a connection to Pokemon Go. Wouldn’t mind if the English titles just go by Pokemon Pikachu and Pokemon Eevee. Though LG is a cool abbreviation. #PokemonLetsGoPikachu,2018-05-15 19:12:17+00:00,I still don’t like the name. “Pokemon Let’s Go Pikachu”. “Let’s Go” seems odd but I understand they probably want a connection to Pokemon Go. Wouldn’t mind if the English titles just go by Pokemon Pikachu and Pokemon Eevee. Though LG is a cool abbreviation. #PokemonLetsGoPikachu,[0.5863261  0.35902372 0.05465028],Negative
973,9.96468e+17,I hope that in #PokemonLetsGoEevee you get to play as Blue instead of Red and experience the events of gen 1 through his eyes.,2018-05-15 19:09:53+00:00,I hope that in #PokemonLetsGoEevee you get to play as Blue instead of Red and experience the events of gen 1 through his eyes.,[0.01200797 0.42967197 0.55832005],Positive
974,9.96468e+17,This is Pokémon’s first mainline console game. I don’t think it’s a surprise that Gamefreak is changing things up. #Pokemon #PokemonLetsGoPikachu #PokemonLetsGoEevee,2018-05-15 19:09:52+00:00,This is Pokémon’s first mainline console game. I don’t think it’s a surprise that Gamefreak is changing things up. #Pokemon #PokemonLetsGoPikachu #PokemonLetsGoEevee,[0.00607746 0.22584271 0.7680798 ],Positive
975,9.96467e+17,"#PokemonLetsGo on the Switch.. HUGE Leaks about the upcoming Switch Pokemon games. check out the full scoop in todays video!

https://t.co/eJFtlAZeoB

#nintendo #switch #PokemonSwitch #pokemon https://t.co/lKmyn953l9",2018-05-15 19:08:58+00:00,"#PokemonLetsGo on the Switch.. HUGE Leaks about the upcoming Switch Pokemon games. check out the full scoop in todays video!

https://t.co/eJFtlAZeoB

#nintendo #switch #PokemonSwitch #pokemon http",[0.00272726 0.2940976  0.7031752 ],Positive
976,9.96467e+17,"It’s really upsetting to see that so many people are judging a not yet revealed game by it’s rumoured name. Grow up people, wait and see before you judge... #PokemonLetsGoEevee #PokemonLetsGoPikachu #Pokémon",2018-05-15 19:08:07+00:00,"It’s really upsetting to see that so many people are judging a not yet revealed game by it’s rumoured name. Grow up people, wait and see before you judge... #PokemonLetsGoEevee #PokemonLetsGoPikachu #Pokémon",[0.82469994 0.15766643 0.01763359],Negative
977,9.96466e+17,"#PokemonSwitch Discussion while playing #PokemonConquest tonight at 9pm EST! Come hang out and speculate!

#Twitch #Pokemon #WorldDomination #PokemonLetsGo #PokemonLetsGoPikachu #PokemonLetsGoEevee #YTWP #Supportsmallstreams 

https://t.co/0wm0VxGtG7",2018-05-15 19:02:03+00:00,"#PokemonSwitch Discussion while playing #PokemonConquest tonight at 9pm EST! Come hang out and speculate!

#Twitch #Pokemon #WorldDomination #PokemonLetsGo #PokemonLetsGoPikachu #PokemonLetsGoEevee #YTWP #Supportsmallstreams 

https://t.co/0wm0VxGtG7",[0.00295324 0.27428553 0.7227613 ],Positive
978,9.96466e+17,Rumour: Pokemon Lets GO! Pikachu And Pokemon Let’s GO! Eevee Could Be Pokemon Switch Titles https://t.co/qVleeMFmKn,2018-05-15 19:01:41+00:00,Rumour: Pokemon Lets GO! Pikachu And Pokemon Let’s GO! Eevee Could Be Pokemon Switch Titles http,[0.00237208 0.311359   0.68626887],Positive
979,9.96465e+17,Pokemon Let’s Go Pikachu and Pokemon Let’s Go Evee 🤔 #PokemonSwitch #Nintendo #Pikachu #evee #PokemonLetsGoPikachu #PokemonLetsGoEevee https://t.co/AOQM7BLnXq,2018-05-15 19:00:46+00:00,Pokemon Let’s Go Pikachu and Pokemon Let’s Go Evee 🤔 #PokemonSwitch #Nintendo #Pikachu #evee #PokemonLetsGoPikachu #PokemonLetsGoEevee http,[0.00500885 0.5738258  0.42116547],Neutral
980,9.96464e+17,"I don’t mind going back to Kanto as long as the region has drastically changed. 
#pokemon #PokemonLetsGoPikachu #PokemonLetsGoEevee",2018-05-15 18:55:08+00:00,"I don’t mind going back to Kanto as long as the region has drastically changed. 
#pokemon #PokemonLetsGoPikachu #PokemonLetsGoEevee",[0.01486311 0.24158077 0.743556  ],Positive
981,9.96463e+17,"@NGameTheCube Yes alot. Turns out the pokemon switch game is called ""pokemon lets go pikachu""",2018-05-15 18:52:28+00:00,"@user Yes alot. Turns out the pokemon switch game is called ""pokemon lets go pikachu""",[0.00542856 0.26109037 0.7334811 ],Positive
982,9.96462e+17,"If these Pokemon Switch titles are real which are you going to get?

#pokemon #pokemonswitch #pokemonswitchnews #PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonLetsGo",2018-05-15 18:46:44+00:00,"If these Pokemon Switch titles are real which are you going to get?

#pokemon #pokemonswitch #pokemonswitchnews #PokemonLetsGoPikachu #PokemonLetsGoEevee #PokemonLetsGo",[0.00837519 0.5234756  0.46814916],Neutral
